Mizoram,NER,23.7103996276855,92.7200164794922,2019-05-30,1.60000002384186
Nagaland,NER,25.6669979095459,94.116569519043,2019-05-30,2.09999990463257
Tripura,NER,23.8354034423828,91.2799987792969,2019-05-30,3.20000004768372
Punjab,NR,31.5199737548828,75.9800033569336,2019-05-31,57.5999984741211
Haryana,NR,28.4500064849854,77.0199890136719,2019-05-31,65.9000015258789
Rajasthan,NR,26.4499988555908,74.6399841308594,2019-05-31,105.800003051758
Delhi,NR,28.6699924468994,77.2300033569336,2019-05-31,44.4000015258789
UP,NR,27.5999813079834,78.0500030517578,2019-05-31,217.300003051758
Uttarakhand,NR,30.3204097747803,78.0500030517578,2019-05-31,17
HP,NR,31.100025177002,77.1665954589844,2019-05-31,12.8999996185303
J&K,NR,33.4500007629395,76.2399978637695,2019-05-31,42.9000015258789
Chandigarh,NR,30.7199974060059,76.7800064086914,2019-05-31,2.40000009536743
Chhattisgarh,WR,22.0904197692871,82.1599884033203,2019-05-31,77
Gujarat,WR,22.2586994171143,71.1923980712891,2019-05-31,192.300003051758
MP,WR,21.3003902435303,76.1300201416016,2019-05-31,131.800003051758
Maharashtra,WR,19.2502326965332,73.1601715087891,2019-05-31,348.200012207031
Goa,WR,15.4919967651367,73.818000793457,2019-05-31,7
DNH,WR,20.2665786743164,73.0166168212891,2019-05-31,2
Andhra Pradesh,SR,14.7504291534424,78.5700225830078,2019-05-31,160.399993896484
Telangana,SR,18.1124000549316,79.0193023681641,2019-05-31,202.699996948242
Karnataka,SR,12.5703811645508,76.9199981689453,2019-05-31,217.399993896484
Kerala,SR,8.90037250518799,76.5699920654297,2019-05-31,66.5999984741211
Tamil Nadu,SR,12.9203853607178,79.1500396728516,2019-05-31,244.699996948242
Pondy,SR,11.9349937438965,79.8300018310547,2019-05-31,4.09999990463257
Bihar,ER,25.7854137420654,87.4799728393555,2019-05-31,76.3000030517578
Jharkhand,ER,23.8003940582275,86.4199829101563,2019-05-31,23.7000007629395
Odisha,ER,19.8204288482666,85.900016784668,2019-05-31,80.6999969482422
West Bengal,ER,22.5803909301758,88.329948425293,2019-05-31,117
Sikkim,ER,27.3333301544189,88.6166458129883,2019-05-31,1.29999995231628
Arunachal Pradesh,NER,27.100399017334,93.6166000366211,2019-05-31,2
Assam,NER,26.7499809265137,94.216667175293,2019-05-31,20.6000003814697
Manipur,NER,24.7999706268311,93.9500198364258,2019-05-31,2.5
Meghalaya,NER,25.5704917907715,91.880012512207,2019-05-31,4.30000019073486
Mizoram,NER,23.7103996276855,92.7200164794922,2019-05-31,1.79999995231628
Nagaland,NER,25.6669979095459,94.116569519043,2019-05-31,2.09999990463257
Tripura,NER,23.8354034423828,91.2799987792969,2019-05-31,3.09999990463257
Punjab,NR,31.5199737548828,75.9800033569336,2019-06-02,56.0999984741211
Haryana,NR,28.4500064849854,77.0199890136719,2019-06-02,64.8000030517578
Rajasthan,NR,26.4499988555908,74.6399841308594,2019-06-02,123.5
Delhi,NR,28.6699924468994,77.2300033569336,2019-06-02,42.4000015258789
UP,NR,27.5999813079834,78.0500030517578,2019-06-02,219.399993896484
Uttarakhand,NR,30.3204097747803,78.0500030517578,2019-06-02,16.8999996185303
HP,NR,31.100025177002,77.1665954589844,2019-06-02,12.6000003814697
J&K,NR,33.4500007629395,76.2399978637695,2019-06-02,40.9000015258789
Chandigarh,NR,30.7199974060059,76.7800064086914,2019-06-02,2.20000004768372
Chhattisgarh,WR,22.0904197692871,82.1599884033203,2019-06-02,73.5999984741211
Gujarat,WR,22.2586994171143,71.1923980712891,2019-06-02,201.699996948242
MP,WR,21.3003902435303,76.1300201416016,2019-06-02,142.800003051758
Maharashtra,WR,19.2502326965332,73.1601715087891,2019-06-02,351
Goa,WR,15.4919967651367,73.818000793457,2019-06-02,6.80000019073486
DNH,WR,20.2665786743164,73.0166168212891,2019-06-02,1.70000004768372
Andhra Pradesh,SR,14.7504291534424,78.5700225830078,2019-06-02,161
Telangana,SR,18.1124000549316,79.0193023681641,2019-06-02,208.600006103516
Karnataka,SR,12.5703811645508,76.9199981689453,2019-06-02,214.600006103516
Kerala,SR,8.90037250518799,76.5699920654297,2019-06-02,67.5
Tamil Nadu,SR,12.9203853607178,79.1500396728516,2019-06-02,244.5
Pondy,SR,11.9349937438965,79.8300018310547,2019-06-02,4.09999990463257
Bihar,ER,25.7854137420654,87.4799728393555,2019-06-02,67.3000030517578
Jharkhand,ER,23.8003940582275,86.4199829101563,2019-06-02,23
Odisha,ER,19.8204288482666,85.900016784668,2019-06-02,82.8000030517578
West Bengal,ER,22.5803909301758,88.329948425293,2019-06-02,125.199996948242
Sikkim,ER,27.3333301544189,88.6166458129883,2019-06-02,1.29999995231628
Arunachal Pradesh,NER,27.100399017334,93.6166000366211,2019-06-02,1.89999997615814
Assam,NER,26.7499809265137,94.216667175293,2019-06-02,21
Manipur,NER,24.7999706268311,93.9500198364258,2019-06-02,2.40000009536743
Meghalaya,NER,25.5704917907715,91.880012512207,2019-06-02,3.70000004768372
Mizoram,NER,23.7103996276855,92.7200164794922,2019-06-02,1.5
Nagaland,NER,25.6669979095459,94.116569519043,2019-06-02,2
Tripura,NER,23.8354034423828,91.2799987792969,2019-06-02,3.59999990463257
Punjab,NR,31.5199737548828,75.9800033569336,2019-06-03,113.400001525879
Haryana,NR,28.4500064849854,77.0199890136719,2019-06-03,125.5
Rajasthan,NR,26.4499988555908,74.6399841308594,2019-06-03,203.100006103516
Delhi,NR,28.6699924468994,77.2300033569336,2019-06-03,78.4000015258789
UP,NR,27.5999813079834,78.0500030517578,2019-06-03,296.700012207031
Uttarakhand,NR,30.3204097747803,78.0500030517578,2019-06-03,35.0999984741211
HP,NR,31.100025177002,77.1665954589844,2019-06-03,26.6000003814697
J&K,NR,33.4500007629395,76.2399978637695,2019-06-03,41.7999992370605
Chandigarh,NR,30.7199974060059,76.7800064086914,2019-06-03,3.70000004768372
Chhattisgarh,WR,22.0904197692871,82.1599884033203,2019-06-03,74.0999984741211
Gujarat,WR,22.2586994171143,71.1923980712891,2019-06-03,351.200012207031
MP,WR,21.3003902435303,76.1300201416016,2019-06-03,171
Maharashtra,WR,19.2502326965332,73.1601715087891,2019-06-03,357.700012207031
Goa,WR,15.4919967651367,73.818000793457,2019-06-03,10.8000001907349
DNH,WR,20.2665786743164,73.0166168212891,2019-06-03,18.2000007629395
Andhra Pradesh,SR,14.7504291534424,78.5700225830078,2019-06-03,152.5
Telangana,SR,18.1124000549316,79.0193023681641,2019-06-03,143.199996948242
Karnataka,SR,12.5703811645508,76.9199981689453,2019-06-03,146
Kerala,SR,8.90037250518799,76.5699920654297,2019-06-03,63.2999992370605
Tamil Nadu,SR,12.9203853607178,79.1500396728516,2019-06-03,253.699996948242
Pondy,SR,11.9349937438965,79.8300018310547,2019-06-03,7
Bihar,ER,25.7854137420654,87.4799728393555,2019-06-03,84.4000015258789
Jharkhand,ER,23.8003940582275,86.4199829101563,2019-06-03,22.3999996185303
Odisha,ER,19.8204288482666,85.900016784668,2019-06-03,83.8000030517578
West Bengal,ER,22.5803909301758,88.329948425293,2019-06-03,158.199996948242
Sikkim,ER,27.3333301544189,88.6166458129883,2019-06-03,0.899999976158142
Arunachal Pradesh,NER,27.100399017334,93.6166000366211,2019-06-03,2
Assam,NER,26.7499809265137,94.216667175293,2019-06-03,26.2000007629395
Manipur,NER,24.7999706268311,93.9500198364258,2019-06-03,2.40000009536743
Meghalaya,NER,25.5704917907715,91.880012512207,2019-06-03,5.59999990463257
Mizoram,NER,23.7103996276855,92.7200164794922,2019-06-03,1.70000004768372
Nagaland,NER,25.6669979095459,94.116569519043,2019-06-03,2.09999990463257
Tripura,NER,23.8354034423828,91.2799987792969,2019-06-03,5
Punjab,NR,31.5199737548828,75.9800033569336,2019-06-04,119.699996948242
Haryana,NR,28.4500064849854,77.0199890136719,2019-06-04,132.399993896484
Rajasthan,NR,26.4499988555908,74.6399841308594,2019-06-04,202.600006103516
Delhi,NR,28.6699924468994,77.2300033569336,2019-06-04,75.9000015258789
UP,NR,27.5999813079834,78.0500030517578,2019-06-04,290.5
Uttarakhand,NR,30.3204097747803,78.0500030517578,2019-06-04,34.7000007629395
HP,NR,31.100025177002,77.1665954589844,2019-06-04,27.2000007629395
J&K,NR,33.4500007629395,76.2399978637695,2019-06-04,42.5999984741211
Chandigarh,NR,30.7199974060059,76.7800064086914,2019-06-04,3.40000009536743
Chhattisgarh,WR,22.0904197692871,82.1599884033203,2019-06-04,76.6999969482422
Gujarat,WR,22.2586994171143,71.1923980712891,2019-06-04,347.799987792969
MP,WR,21.3003902435303,76.1300201416016,2019-06-04,169.699996948242
Maharashtra,WR,19.2502326965332,73.1601715087891,2019-06-04,383.700012207031
Goa,WR,15.4919967651367,73.818000793457,2019-06-04,10.8000001907349
DNH,WR,20.2665786743164,73.0166168212891,2019-06-04,17.1000003814697
Andhra Pradesh,SR,14.7504291534424,78.5700225830078,2019-06-04,146.699996948242
Telangana,SR,18.1124000549316,79.0193023681641,2019-06-04,146.800003051758
Karnataka,SR,12.5703811645508,76.9199981689453,2019-06-04,146.199996948242
Kerala,SR,8.90037250518799,76.5699920654297,2019-06-04,65.9000015258789
Tamil Nadu,SR,12.9203853607178,79.1500396728516,2019-06-04,257.5
Pondy,SR,11.9349937438965,79.8300018310547,2019-06-04,7.19999980926514
Bihar,ER,25.7854137420654,87.4799728393555,2019-06-04,82.5999984741211
Jharkhand,ER,23.8003940582275,86.4199829101563,2019-06-04,23.8999996185303
Odisha,ER,19.8204288482666,85.900016784668,2019-06-04,85.8000030517578
West Bengal,ER,22.5803909301758,88.329948425293,2019-06-04,159.600006103516
Sikkim,ER,27.3333301544189,88.6166458129883,2019-06-04,1.10000002384186
Arunachal Pradesh,NER,27.100399017334,93.6166000366211,2019-06-04,2
Assam,NER,26.7499809265137,94.216667175293,2019-06-04,26.8999996185303
Manipur,NER,24.7999706268311,93.9500198364258,2019-06-04,2.5
Meghalaya,NER,25.5704917907715,91.880012512207,2019-06-04,5.90000009536743
Mizoram,NER,23.7103996276855,92.7200164794922,2019-06-04,1.70000004768372
Nagaland,NER,25.6669979095459,94.116569519043,2019-06-04,2.20000004768372
Tripura,NER,23.8354034423828,91.2799987792969,2019-06-04,4.69999980926514
Punjab,NR,31.5199737548828,75.9800033569336,2019-06-05,124.5
Haryana,NR,28.4500064849854,77.0199890136719,2019-06-05,137
